Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
113,[JENKINS-39478] handle display of longer options a little bit more nicely (for now),0.5281824,Bump handlebars from 3.0.6 to 3.0.8 in /jenkins-design-language (#2246) @dependabot,Bumps cached-path-relative from 1.0.2 to 1.1.0. - Release notes - Commits updated-dependencies: - dependency-name: cached-path-relative   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
114,[feature/UX-235] Add first story to test the infrastructure but it is more usefull when developing new components,0.45710248,🚀 New features and improvements,Bumps cached-path-relative from 1.0.2 to 1.1.0. - Release notes - Commits updated-dependencies: - dependency-name: cached-path-relative   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
115,[JENKINS-53022] Add endpoint and capability to determine if enable/disable (#1916),0.6113659,[JENKINS-62666] Adding a /jwt-auth/jwks endpoint that follows the RFC7517 #2077 @Lucas-C @lenaing ,Bumps cached-path-relative from 1.0.2 to 1.1.0. - Release notes - Commits updated-dependencies: - dependency-name: cached-path-relative   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
116,"[JENKINS-37023] refactor code to eliminate the ill-advised ""StopPropagation"" component in Personalization (per Josh's feedback)",0.57962334,Bump ua-parser-js from 0.7.19 to 0.7.33 in /blueocean-personalization (#2390) @dependabot,Bumps cached-path-relative from 1.0.2 to 1.1.0. - Release notes - Commits updated-dependencies: - dependency-name: cached-path-relative   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
117,bugfix/storybook-flow,0.55791354,🐛 Bug fixes,Bumps cached-path-relative from 1.0.2 to 1.1.0. - Release notes - Commits updated-dependencies: - dependency-name: cached-path-relative   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
118,Change wording for BB cloud orgs (#1305),0.46535605,"use slf4j, commons-io, commons-lang, commons-codec version coming from bom and mark them as provided (#2135) @olamy",Bumps cached-path-relative from 1.0.2 to 1.1.0. - Release notes - Commits updated-dependencies: - dependency-name: cached-path-relative   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
119,Swap code owners with the jenkinsci group so it matches who has access to the project (#1985),0.9521416,Swap code owners with the jenkinsci group so it matches who has access to the project (#1985) @halkeye,Bumps ua-parser-js from 0.7.19 to 0.7.31. - Release notes - Commits updated-dependencies: - dependency-name: ua-parser-js   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
120,[hotfix/JENKINS-35820-paths] Fix path weirdnes,0.70077837,HOTFIX - Reverted the fix for JENKINS-38339 which was causing double parallel steps to fail to render JENKINS-56383,,1
121,Try link m2,0.7281424,link,Bumps release-drafter/release-drafter from 5.17.6 to 5.18.1. - Release notes - Commits updated-dependencies: - dependency-name: release-drafter/release-drafter   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
122,"Add description for plugin manager (JDL, core-js, jira) (#2274)",0.67410004,Jenkins Design Language: Use GitHub as a source of plugin docs + Remove the confusing link to the JDL2 website (#2055) @oleg-nenashev,Bumps cached-path-relative from 1.0.2 to 1.1.0. - Release notes - Commits updated-dependencies: - dependency-name: cached-path-relative   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
123,UX-394: Only check for number of passing branches when we care about it,0.45367107,GitHub ath test failure due to default branch change master to main (#2113) @olamy,Bumps httpclient from 4.5.12 to 4.5.13. updated-dependencies: - dependency-name: org.apache.httpcomponents:httpclient   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
124,JENKINS-44223# Removed flaky test block (#1062),0.67574203,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,Bumps commons-io from 2.6 to 2.7. updated-dependencies: - dependency-name: commons-io:commons-io   dependency-type: direct:production ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
125,[JENKINS-36582] fix a bug where Cookie header was not set when making request,0.5490238,HOTFIX - Reverted the fix for JENKINS-38339 which was causing double parallel steps to fail to render JENKINS-56383,Bumps release-drafter/release-drafter from 5.17.5 to 5.17.6. - Release notes - Commits updated-dependencies: - dependency-name: release-drafter/release-drafter   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
126,Task/jenkins 42119 creation design tweaks (#869),0.5955509,[JENKINS-62666] Adding a /jwt-auth/jwks endpoint that follows the RFC7517 #2077 @Lucas-C @lenaing ,Bumps path-parse from 1.0.6 to 1.0.7. - Release notes - Commits updated-dependencies: - dependency-name: path-parse   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
127,Initial POM structure,0.39412132,Upgrade plugin parent POM from 4.53 to 4.57 (#2418) @basil,Bumps ua-parser-js from 0.7.19 to 0.7.31. - Release notes - Commits updated-dependencies: - dependency-name: ua-parser-js   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
128,[FIX JENKINS-40027_REGRESSION_cant_open_branches_that_have_/_in_the_name]… (#627),0.5019873,[JENKINS-62666] Adding a /jwt-auth/jwks endpoint that follows the RFC7517 #2077 @Lucas-C @lenaing ,Bumps elliptic from 6.4.1 to 6.5.4. - Release notes - Commits updated-dependencies: - dependency-name: elliptic   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
129,Bump cached-path-relative in /blueocean-executor-info (#2238),0.94989455,Bump cached-path-relative from 1.0.2 to 1.1.0 in /blueocean-executor-info (#2238) @dependabot,Bumps handlebars from 3.0.6 to 3.0.8. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: handlebars   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
130,Task/jenkins 40256 enhance form controls (#121),0.5477102,JENKINS-47929 Allow extensible run details tabs (#2268) @stuartrowe  ,,0
131,Bump actions/stale from 5 to 6 (#2339),0.9412539,Bump actions/stale from 5 to 6 (#2339) @dependabot,Bumps release-drafter/release-drafter from 5.15.0 to 5.17.5. - Release notes - Commits updated-dependencies: - dependency-name: release-drafter/release-drafter   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,1
132,switch from the dead findbugs to the new spotbugs,0.61601806,Remove JSR-305 annotations from Blue-Ocean and replaced it with Spotbugs. (#2169) @StefanSpieker,,0
133,remove cliffmeyers from JDL codeowners (#1637),0.6222359,Remove JSR-305 annotations from Blue-Ocean and replaced it with Spotbugs. (#2169) @StefanSpieker,,0
134,"Revert ""revert moment js upgrade""",0.5273955,Bump jose4j from 0.6.0 to 0.7.6 (#2148) @dependabot,Co-authored-by: Olivier Lamy olamy@apache.org,0
135,[JENKINS-36514] durationInMillis can be null so use Long instead of long (#318),0.5186458,validate 'run.causes' is set before checking length (#2020) @kevinushey,no reason to import sshd module when there is something directly available in jenkins core Co-authored-by: Olivier Lamy olamy@apache.org,0
136,Merge pull request #225 from jenkinsci/feature/UX-196,0.53107625,Merge Release/1.20 into master (#2034) @kshultzCB,,0
137,Merge pull request #108 from cloudbees/feature/UX-203,0.57092375,Bump cloudbees-bitbucket-branch-source from 2.4.4 to 2.9.11 (#2196) @dependabot,fix minor warnings Signed-off-by: Olivier Lamy olamy@apache.org,0
138,[maven-release-plugin] prepare release blueocean-parent-1.24.1,0.6967236,[JENKINS-52825] - Add blueocean-executor-info-plugin to the blueocean meta package as a dependancy (#1925) @halkeye,,0
139,Downstream job links UI (#1675),0.6786227,UI for downstream jobs launched with 'build' step JENKINS-38339 ,,0
140,[JENKINS-35837] refine pipeline card layout / text formatting; basic layout for card stack,0.524874,JENKINS-55497 - PipelineRunSummary should include a change set (#1919) @stuartrowe,Signed-off-by: Olivier Lamy olamy@apache.org,0
141,Fix github-api 1.107+ incompatibilities,0.8634863,JENKINS-61822 - Fix github-api 1.107+ incompatibilities (#2064) @bitwiseman,Bumps jackson-core from 2.6.1 to 2.13.0. - Release notes - Commits updated-dependencies: - dependency-name: com.fasterxml.jackson.core:jackson-core   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Olivier Lamy olamy@apache.org,1
142,Merge pull request #23 from cloudbees/feature/UX-53,0.5643188,Bump cloudbees-bitbucket-branch-source from 2.4.4 to 2.9.11 (#2196) @dependabot,Bumps commons-io from 2.8.0 to 2.11.0. updated-dependencies: - dependency-name: commons-io:commons-io   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
143,Update jelly escaping defaults (#1823),0.5285415,Bump release-drafter/release-drafter from v5.12.1 to v5.13.0 (#2124) @dependabot,Signed-off-by: Olivier Lamy olamy@apache.org,0
144,Fix small issue in Activity empty display,0.44913572,Bump actions/stale from 6 to 7 (#2378) @dependabot,"upgrade ubuntu base, jdk11 and maven 3.8.3 Signed-off-by: Olivier Lamy olamy@apache.org",0
145,Merge remote-tracking branch 'origin/master' into feature/UX-143-status-indicators,0.44170576,GitHub ath test failure due to default branch change master to main (#2113) @olamy,,0
146,"[JENKINS-35837] return the original value, per Keith's suggestion",0.49525616,JENKINS-70808 - Fix isRestartable by only checking against the curren… (#2416) (#2417) @olamy,,0
147,[FIX JENKINS-36055] Update branches list when new branch jobs are created (#313),0.49581048,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,,0
148,Upgrade the base plugin which fixes javadoc on jdk11,0.6554515,Bump maven-javadoc-plugin from 3.1.0 to 3.2.0 (#2105) @dependabot,Signed-off-by: Olivier Lamy olamy@apache.org,0
149,[JENKINS-44230] Stop selenium after docker.inside (#1066),0.53654265,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,Bumps plugin from 4.18 to 4.25. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: org.jenkins-ci.plugins:plugin   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
150,Bug/jenkins 43948 step header disappears clicked (#1070),0.638465,HOTFIX - Reverted the fix for JENKINS-38339 which was causing double parallel steps to fail to render JENKINS-56383,Bumps slf4j.version from 1.7.30 to 1.7.32. Updates slf4j-api from 1.7.30 to 1.7.32 - Release notes - Commits Updates jcl-over-slf4j from 1.7.30 to 1.7.32 - Release notes - Commits Updates slf4j-log4j12 from 1.7.30 to 1.7.32 - Release notes - Commits updated-dependencies: - dependency-name: org.slf4j:slf4j-api   dependency-type: direct:production   update-type: version-update:semver-patch - dependency-name: org.slf4j:jcl-over-slf4j   dependency-type: direct:production   update-type: version-update:semver-patch - dependency-name: org.slf4j:slf4j-log4j12   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
151,[JENKINS-40740] Show branches and pr's when there is no run data (#741),0.5732343,JENKINS-47929 - Extensible run details tabs (#2345) @stuartrowe,Bump cloudbees-bitbucket-branch-source from 2.4.4 to 2.9.11 Bumps cloudbees-bitbucket-branch-source from 2.4.4 to 2.9.11. - Release notes - Commits updated-dependencies: - dependency-name: org.jenkins-ci.plugins:cloudbees-bitbucket-branch-source   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com fix some upperbound issues Signed-off-by: Olivier Lamy olamy@apache.org Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com Co-authored-by: Olivier Lamy olamy@apache.org,0
152,[JENKINS-36618] port the other tests over from skin-deep to Enzyme,0.46075347,JENKINS-65593 - Fix test error for Jenkins >= 2.281 (#2166) @MRamonLeon,Bumps groovy-maven-plugin from 2.0 to 2.1.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com Co-authored-by: dependabot[bot] 49699333+dependabot[bot]@users.noreply.github.com,0
