Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
160,Add missing package,0.4658622,- Other bug fixes,"The ProductUpgrader makes a backup of the C:\Program Files\GVFS folder before running the install, as a mechanism for backing out a failed upgrade. However, it copies that data into C:\Program Files\GVFS\ProgramData\GVFS.Upgrade\Tools, which can create a copy loop! This affected an actual user. I'm not sure why this affects that one user but not another. In addition to adding more defensive programming (adding the target of the copy to the list of exclusions), I also added some extra tracing so we can see how these strings differ on this machine.",0
161,Add comments for lock body parsing,0.41796184,1675: PreCommandHook: don't lock pack-objects,"The GVFS protocol does not support submodules, so disable the status.submoduleSummary config setting. A user had this enabled in their global config, but that caused ""git status"" to be much slower. When enabled, this runs two ""git submodule"" subprocesses, which are very slow. I investigated disabling these subprocesses in Git when the repo has no submodules, but it needs to run the processes to check for untracked submodules. Thus, there is no efficient way to detect that submodules exist or not in advance. Signed-off-by: Derrick Stolee dstolee@microsoft.com",0
162,Fix typo,0.5216957,- Other bug fixes,"Checking for GVFS upgrades...- Checking for GVFS upgrades...\ Checking for GVFS upgrades...\ Checking for GVFS upgrades...| Checking for GVFS upgrades...| Checking for GVFS upgrades...Succeeded New version 1.0.19346.2 is available. Upgrade will unmount and remount gvfs repos, ensure you are at a stopping point. When ready, run gvfs upgrade --confirm from an elevated command prompt. bug Signed-off-by: Derrick Stolee dstolee@microsoft.com",0
163,Merge pull request #967 Fix EventMetadata construction in TryDownloadPrefetchPacks,0.50140643,Pull Requests,Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
164,Merge pull request #1012 Make sure fastfetch.dll is copied to the correct location to run tests,0.5261852,A case where FastFetch would not download a small number of files has been fixed.,Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
165,Handle folder created adding to included folder for Mac,0.660916,Adds additional logging for folder and file placeholder creation.,"See microsoft/git#271. Updates necessary here:   The multi-pack-index builtin started honoring repack.packKeptObjects, which is false by default. We want to repack the .keep pack because that is just the most-recent prefetch pack-file. We don't expire it, but we want to repack it.   The sparse-checkout code changed some error messages and behavior, so the reset --mixed tests no longer reflect an exact behavior match to vanilla Git (without sparse-checkout). Since VFS for Git dynamically sparsifies, we can't exactly match the behavior in the control repo. ",0
166,ProductUpgrader: add unit tests for ProductUpgrader factory method,0.6007558,1685: minor path comparison fixup in ProductUpgrader,Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
167,Mac dtruss: Improvements to fstatat and getattrlistbulk output,0.45219073,1679: BuildGVFSForWindows.bat: use nuget on PATH,Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
168,Use IsAddingCompleted instead of a cancellation token,0.45840353,1674: Config: disable status.submoduleSummary,Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
169,Merge pull request #447 Add ability to specify an iKey for the ETW listener,0.48988256,Pull Requests,"More progress towards #1665:  Add some troubleshooting steps from the private wiki and recent issues. Add FAQs around macOS port and Scalar.  The release process needs to be documented, but it includes private info so that will happen in a private repo.",0
170,Clean up any processes that could be left hanging after the functional tests run as we do on Windows,0.546345,Improves the rate of .gvfsCache cleanup.,Co-authored-by: Johannes Schindelin dscho@github.com,0
171,Merge pull request #280 Catch and log exceptions thrown by TryPrepareFolderForCallbacks,0.53550726,Pull Requests,Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
172,Move code to remove modified path entries to the TryStart method,0.48701942,1685: minor path comparison fixup in ProductUpgrader,Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
173,Merge pull request #620 Add unit tests for EpochConverter,0.44513166,1674: Config: disable status.submoduleSummary,Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
174,Log when a path can't be looked up from fsid,0.4610077,- Added better diagnostic info in the GVFS logs when there are network errors,"A user reported an issue via the Teams channel. Looking at the diagnose logs I saw that the user's GVFS.Service was restarting in a loop with an exception tracking down to this Environment.Exit() call. It's completely unacceptable to exit here, as it kills the service and then it restarts. Better to have no upgrades than to let this continue. The cause of this exception was a missing executable when checking ProjFS.IsGVFSUpgradeSupported(), which seems to call PowerShell. The only reason the stack would have a Win32Exception with ""The system cannot find the file specified"" is that powershell.exe is not on the PATH, which was fixed in #1658.",0
175,Merge pull request #1425: update NUnit dependencies,0.4904387,1674: Config: disable status.submoduleSummary,"This replaces #1648. BuildXL was having issues detecting that a folder had changes when the projection changed because VFSForGit was simply updating its in memory projection and not doing anything with the file system that would trigger and update to the USN. It would hand back the new items in the directory when ProjFS would ask for the items for enumeration the next time an enumeration happened. This change is to make the folder get a new USN when VFSForGit determines that a folder has changed.  This is done by keeping a SHA1 hash of all the names of the folder entries that are in the projection. When the projection changes, calculate the new SHA for the folder and compare with what it had before.  If it changed, then write and delete a file in the folder to trigger the USN update. Note: We don't need any upgrade step because we are already storing the SHA for the folder in the placeholder database but it is currently null for all folders so the first time there is a projection change it will cause all the folders to get the calculated SHA for the folder and update the placeholder database.  Tasks:  [X] Update folder SHA-1 calculation to depend only on child names, not contents. [x] Get installer to BuildXL folks for validation. [x] Place this behavior behind a config option. [ ] Document the config option. (Delaying to #1665) [ ] Update functional test to run in CI and PR validation (behind config). (The test is updated to work behind the config, but the fsutil usn readdata <path> command isn't working in CI. Tested locally.)",0
176,NuGetUpgrader: test actual gitbin variable,0.5369891,Git: Includes incremental commit graph,"We don't have a lot of user-facing documentation. Someone owns VFSforGit.org but I don't know who. (@ethomson probably knows.) However, it would be better to have a set of docs in the repo. This provides some basic info for using VFS for Git, especially around the happy path. To finish #1665, I will update the troubleshooting docs with more advice around the not-so-happy paths.",0
177,Merge pull request #322 from pmj/virt-root-refactor,0.40450388,1674: Config: disable status.submoduleSummary,Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
178,Cleanup Sparse code from PR feedback,0.5209881,Improves the rate of .gvfsCache cleanup.,Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
179,Merge pull request #1282 Remove requirement to run --no-renames,0.61656034,Pull Requests,Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
180,Merge pull request #570 from jeschu1/addversion,0.5854438,Pull Requests,"Add new ""usn.updateDirectories"" boolean config option. This is set in the system-wide config, and requires remounting for the config to take effect. Signed-off-by: Derrick Stolee dstolee@microsoft.com",0
181,Mac dtruss: adds a command-line flag for filtering noisy syscalls,0.53634715,Initial Mac platform native notifications,Signed-off-by: Derrick Stolee dstolee@microsoft.com,0
182,Merge pull request #1411 from github/backing-root-fixes,0.4997749,* Improve error message from gvfs upgrade if the Git installation could not be found.,"To update the USN journal entries for a projected folder, we previously computed the new hash based on the contained files and their contents. Let's also include the file and folder names. Signed-off-by: Derrick Stolee dstolee@microsoft.com",0
183,Make sure placeholders are removed for all cases other then Ok when updating,0.5356704,- Fixed an issue where some concurrent updates to the placeholder database would fail,,0
184,Merge pull request #1467 Add a global setup class when using a --test= option,0.47421873,Pull Requests,,0
185,Merge pull request #1055 Fix race condition in MockVirtualizationInstance.CompleteCommand,0.5972866,1674: Config: disable status.submoduleSummary,,0
186,LooseObjectsStep: Clarify behavior of TryGetIsBlob,0.41009942,1734: Adding winget workflow,,0
187,Merge pull request #677 Remove useless tracing and useless code,0.54267836,Pull Requests,,0
188,Mac kext: Adds tests for detecting roots from xattr & recycled roots,0.39334396,Initial Mac platform native notifications,"A user had issues and we started a support line. Their diagnose log had thousands of service logs. These were all failing with this call stack pointing to the method changed here: System.ComponentModel.Win32Exception (0x80004005): The system cannot find the file specified  at System.Diagnostics.Process.StartWithCreateProcess(ProcessStartInfo startInfo)    at GVFS.Common.ProcessHelper.StartProcess(Process executingProcess)     at GVFS.Common.ProcessHelper.Run(ProcessStartInfo processInfo, String errorMsgDelimeter, Object executionLock)      at GVFS.Platform.Windows.ProjFSFilter.IsGVFSUpgradeSupported() in E:\\A\\_work\\822\\s\\GVFS\\GVFS.Platform.Windows\\ProjFSFilter.cs:line 371         at GVFS.Upgrader.InstallerPreRunChecker.IsGVFSUpgradeAllowed(String& consoleError)          at GVFS.Upgrader.InstallerPreRunChecker.TryRunPreUpgradeChecks(String& consoleError)            at GVFS.Service.ProductUpgradeTimer.TimerCallback(Object unusedState) in E:\\A\\_work\\822\\s\\GVFS\\GVFS.Service\\ProductUpgradeTimer.cs:line 168 The only explanation I can think of is that PowerShell is not available on their system!",0
