Index,Message,Description,Message Abstract,Description Abstract
130,Bump slf4j-android from 1.7.30 to 1.7.31,Bumps slf4j-android from 1.7.30 to 1.7.31.  updated-dependencies: - dependency-name: org.slf4j:slf4j-android   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,Bump slf4j-android from 1.7.30 to 1.7.31,Bumps slf4j-android from 1.7.30 to 1.7.31. updated-dependencies: - dependency-name: org.slf4j:slf4j-android   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
131,Merge pull request #1175 from wallabag/release_2.4.3,Version 2.4.3,Merge pull request #1175 from wallabag/release_2.4.3,Version 2.4.3
132,Add French translation for the 2.4.3 version changelog,Signed-off-by: Thomas Citharel tcit@tcit.fr,Add French translation for the 2.4.3 version changelog,Signed-off-by: Thomas Citharel tcit@tcit.fr
133,Merge pull request #1177 from wallabag/fix_custom_text_selection_actions,Fix custom text selection actions on Android 11+,Merge pull request #1177 from wallabag/fix_custom_text_selection_actions,Fix custom text selection actions on Android 11+
134,Version 2.4.3,,Version 2.4.3,
135,Fix custom text selection actions on Android 11+,,Fix custom text selection actions on Android 11+,
136,Merge pull request #1174 from wallabag/limit_annotation_length,Truncate annotation quotes at 10000 characters,Merge pull request #1174 from wallabag/limit_annotation_length,Truncate annotation quotes at 10000 characters
137,Truncate annotation quotes at 10000 characters,,Truncate annotation quotes at 10000 characters,
138,Merge pull request #1170 from Strubbl/increase-widget-number,Increase widget counter of max. number unread articles to 9999,Merge pull request #1170 from Strubbl/increase-widget-number,Increase widget counter of max. number unread articles to 9999
139,Increase widget counter of max. number unread articles to 9999,,Increase widget counter of max. number unread articles to 9999,
140,Merge pull request #1164 from weblate/weblate-wallabag-android-app,Translations update from Weblate,Merge pull request #1164 from weblate/weblate-wallabag-android-app,Translations update from Weblate
141,Translated using Weblate (Czech),Currently translated at 100.0% (338 of 338 strings),Translated using Weblate (Czech),Currently translated at 100.0% (338 of 338 strings)
142,Translated using Weblate (Portuguese),Currently translated at 50.0% (169 of 338 strings),Translated using Weblate (Portuguese),Currently translated at 50.0% (169 of 338 strings)
143,Update quote style and remove bottom margin from paragraphs within them (#1165)," Remove bottom margin from paragraphs in quote blocks  Fixes #1163  Ensure that spaces between paragraphs in quotes will remain  1163  Ensure sufficient spacing above and below blockquotes  This is similar to what wallabag web is doing and avoids cases where two blockquotes would be joined without space, or a blockquote could end up butted up against the following content.  Further fixes for blockquote extra bottom margin  Brings in changes for #1143, removing all borders and padding between blockquote and children, allowing for margin collapsing   Whitespace fix   Quote accent colour change as requested   Sync quote high contrast change across themes   Co-authored-by: Chris Heywood 31988069+creywood@users.noreply.github.co",Update quote style and remove bottom margin from paragraphs within them (#1165),"Remove bottom margin from paragraphs in quote blocks Fixes #1163 Ensure that spaces between paragraphs in quotes will remain 1163 Ensure sufficient spacing above and below blockquotes This is similar to what wallabag web is doing and avoids cases where two blockquotes would be joined without space, or a blockquote could end up butted up against the following content. Further fixes for blockquote extra bottom margin Brings in changes for #1143, removing all borders and padding between blockquote and children, allowing for margin collapsing Whitespace fix Quote accent colour change as requested Sync quote high contrast change across themes Co-authored-by: Chris Heywood 31988069+creywood@users.noreply.github.co"
144,Merge pull request #1167 from wallabag/dependabot/gradle/androidx.appcompat-appcompat-1.3.0,,Merge pull request #1167 from wallabag/dependabot/gradle/androidx.appcompat-appcompat-1.3.0,
145,Bump appcompat from 1.2.0 to 1.3.0,Bumps appcompat from 1.2.0 to 1.3.0. Signed-off-by: dependabot[bot] support@github.com,Bump appcompat from 1.2.0 to 1.3.0,Bumps appcompat from 1.2.0 to 1.3.0. Signed-off-by: dependabot[bot] support@github.com
146,Merge pull request #1168 from wallabag/dependabot/gradle/androidx.recyclerview-recyclerview-1.2.1,,Merge pull request #1168 from wallabag/dependabot/gradle/androidx.recyclerview-recyclerview-1.2.1,
147,Bump recyclerview from 1.2.0 to 1.2.1,Bumps recyclerview from 1.2.0 to 1.2.1.  updated-dependencies: - dependency-name: androidx.recyclerview:recyclerview   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,Bump recyclerview from 1.2.0 to 1.2.1,Bumps recyclerview from 1.2.0 to 1.2.1. updated-dependencies: - dependency-name: androidx.recyclerview:recyclerview   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
148,Merge pull request #1166 from wallabag/dependabot/gradle/com.android.tools.build-gradle-4.2.1,,Merge pull request #1166 from wallabag/dependabot/gradle/com.android.tools.build-gradle-4.2.1,
149,Bump gradle from 4.2.0 to 4.2.1,Bumps gradle from 4.2.0 to 4.2.1. Signed-off-by: dependabot[bot] support@github.com,Bump gradle from 4.2.0 to 4.2.1,Bumps gradle from 4.2.0 to 4.2.1. Signed-off-by: dependabot[bot] support@github.com
150,Merge pull request #1159 from wallabag/update_gradle,Update gradle,Merge pull request #1159 from wallabag/update_gradle,Update gradle
151,Merge pull request #1160 from wallabag/replace_jcenter,Replace JCenter with Maven Central,Merge pull request #1160 from wallabag/replace_jcenter,Replace JCenter with Maven Central
152,Replace JCenter with Maven Central,,Replace JCenter with Maven Central,
153,Update Android gradle plugin to 4.2.0,,Update Android gradle plugin to 4.2.0,
154,Update gradle wrapper to 6.8.3,,Update gradle wrapper to 6.8.3,
155,Merge pull request #1158 from wallabag/dependabot/gradle/androidx.media-media-1.3.1,,Merge pull request #1158 from wallabag/dependabot/gradle/androidx.media-media-1.3.1,
156,Bump media from 1.2.1 to 1.3.1,Bumps media from 1.2.1 to 1.3.1. Signed-off-by: dependabot[bot] support@github.com,Bump media from 1.2.1 to 1.3.1,Bumps media from 1.2.1 to 1.3.1. Signed-off-by: dependabot[bot] support@github.com
157,Merge pull request #1156 from weblate/weblate-wallabag-android-app,Translations update from Weblate,Merge pull request #1156 from weblate/weblate-wallabag-android-app,Translations update from Weblate
158,Translated using Weblate (Czech),Currently translated at 99.7% (337 of 338 strings),Translated using Weblate (Czech),Currently translated at 99.7% (337 of 338 strings)
159,Merge pull request #1116 from TacoTheDank/master,Use some Compat classes,Merge pull request #1116 from TacoTheDank/master,Use some Compat classes
160,Merge pull request #1149 from solkaz/fix-issue-1125,fix: return empty list of Articles if SQLException is thrown,Merge pull request #1149 from solkaz/fix-issue-1125,fix: return empty list of Articles if SQLException is thrown
161,Merge pull request #1152 from wallabag/dependabot/gradle/androidx.recyclerview-recyclerview-1.2.0,,Merge pull request #1152 from wallabag/dependabot/gradle/androidx.recyclerview-recyclerview-1.2.0,
162,Merge pull request #1154 from wallabag/lower_exists_query_length,Lower max query length of the exists API request,Merge pull request #1154 from wallabag/lower_exists_query_length,Lower max query length of the exists API request
163,Lower max query length of the exists API request,...to avoid StreamResetException with HTTP2+nginx. Use the library default instead of a custom value.,Lower max query length of the exists API request,...to avoid StreamResetException with HTTP2+nginx. Use the library default instead of a custom value.
164,Bump recyclerview from 1.1.0 to 1.2.0,Bumps recyclerview from 1.1.0 to 1.2.0. Signed-off-by: dependabot[bot] support@github.com,Bump recyclerview from 1.1.0 to 1.2.0,Bumps recyclerview from 1.1.0 to 1.2.0. Signed-off-by: dependabot[bot] support@github.com
165,Use AndroidX Media Compat classes for audiofocusrequest,,Use AndroidX Media Compat classes for audiofocusrequest,
166,Don't crash if full-text search returns an error,Show an empty result list instead. Closes #1125,Don't crash if full-text search returns an error,Show an empty result list instead. Closes #1125
167,Fix Html.fromHtml deprecation,,Fix Html.fromHtml deprecation,
168,Merge pull request #1135 from wallabag/dependabot/gradle/com.google.android.material-material-1.3.0,,Merge pull request #1135 from wallabag/dependabot/gradle/com.google.android.material-material-1.3.0,
169,Merge pull request #1140 from wallabag/dependabot/gradle/com.android.tools.build-gradle-4.1.3,,Merge pull request #1140 from wallabag/dependabot/gradle/com.android.tools.build-gradle-4.1.3,
170,Merge pull request #1127 from weblate/weblate-wallabag-android-app,Translations update from Weblate,Merge pull request #1127 from weblate/weblate-wallabag-android-app,Translations update from Weblate
171,Translated using Weblate (Greek),Currently translated at 100.0% (338 of 338 strings),Translated using Weblate (Greek),Currently translated at 100.0% (338 of 338 strings)
172,Translated using Weblate (French),Currently translated at 100.0% (338 of 338 strings),Translated using Weblate (French),Currently translated at 100.0% (338 of 338 strings)
173,Added translation using Weblate (Greek),,Added translation using Weblate (Greek),
174,Translated using Weblate (Czech),Currently translated at 78.1% (264 of 338 strings),Translated using Weblate (Czech),Currently translated at 78.1% (264 of 338 strings)
175,Translated using Weblate (Turkish),Currently translated at 100.0% (338 of 338 strings),Translated using Weblate (Turkish),Currently translated at 100.0% (338 of 338 strings)
176,Added translation using Weblate (Galician),,Added translation using Weblate (Galician),
177,Added translation using Weblate (Arabic),,Added translation using Weblate (Arabic),
178,Merge pull request #1145 from wallabag/dependabot/gradle/org.conscrypt-conscrypt-android-2.5.2,,Merge pull request #1145 from wallabag/dependabot/gradle/org.conscrypt-conscrypt-android-2.5.2,
179,Bump conscrypt-android from 2.5.1 to 2.5.2,Bumps conscrypt-android from 2.5.1 to 2.5.2. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,Bump conscrypt-android from 2.5.1 to 2.5.2,Bumps conscrypt-android from 2.5.1 to 2.5.2. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com
180,Merge pull request #1146 from wallabag/dependabot/gradle/com.facebook.stetho-stetho-okhttp3-1.6.0,,Merge pull request #1146 from wallabag/dependabot/gradle/com.facebook.stetho-stetho-okhttp3-1.6.0,
181,Bump stetho-okhttp3 from 1.5.1 to 1.6.0,Bumps stetho-okhttp3 from 1.5.1 to 1.6.0. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,Bump stetho-okhttp3 from 1.5.1 to 1.6.0,Bumps stetho-okhttp3 from 1.5.1 to 1.6.0. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com
182,Merge pull request #1144 from wallabag/dependabot/gradle/com.facebook.stetho-stetho-1.6.0,,Merge pull request #1144 from wallabag/dependabot/gradle/com.facebook.stetho-stetho-1.6.0,
183,Bump stetho from 1.5.1 to 1.6.0,Bumps stetho from 1.5.1 to 1.6.0. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,Bump stetho from 1.5.1 to 1.6.0,Bumps stetho from 1.5.1 to 1.6.0. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com
184,Bump gradle from 4.1.1 to 4.1.3,Bumps gradle from 4.1.1 to 4.1.3. Signed-off-by: dependabot[bot] support@github.com,Bump gradle from 4.1.1 to 4.1.3,Bumps gradle from 4.1.1 to 4.1.3. Signed-off-by: dependabot[bot] support@github.com
185,Merge pull request #1134 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-urlconnection-4.9.1,,Merge pull request #1134 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-urlconnection-4.9.1,
186,Bump okhttp-urlconnection from 4.9.0 to 4.9.1,Bumps okhttp-urlconnection from 4.9.0 to 4.9.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,Bump okhttp-urlconnection from 4.9.0 to 4.9.1,Bumps okhttp-urlconnection from 4.9.0 to 4.9.1. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com
187,Merge pull request #1142 from wallabag/please_linter,Use a fail-fast method with DB Cursor,Merge pull request #1142 from wallabag/please_linter,Use a fail-fast method with DB Cursor
188,Use a fail-fast method with DB Cursor,to make linter happy,Use a fail-fast method with DB Cursor,to make linter happy
