Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
113,Fix various problems with install path and app path variables (#968),0.9912433,Fix various problems with install path and app path variables #968,"Previously, we only set up custom performance format span handling for time-related information (see [1]). However, with the upcoming introduction of regions, we will need custom spans for the category and repo strings. This change refactors and adds to the current logic to correctly handle all 3 span types (i.e. time, repo, and category). [1] 59a2692",1
114,Merge pull request #626 from hickford/patch-2,0.54234904,@hickford,"With the upcoming introduction of regions, we will need to capture thread names. This change adds a new static BuildThreadName() method that defines a thread name by: Determining if it is the entry thread and, if so, calling it ""main"", per Trace2 convention. If it's not the main thread, determining whether it is a thread pool thread and naming it with a static prefix and the thread pool thread id. If it is not the entry thread or a thread pool thread, use the thread name, if it has one. Return an empty string if none of the above are true.",0
115,Merge pull request #439 from vdye/git-config-prefix-expansion,0.55770636,Add support for using WSL Git configuration (#461),Add descriptive comments to Trace2-related classes that currently do not have any.,0
116,inputargs: fix a bug in remote URI generation,0.4951176,"Fix several UI bugs (#1238, #1241)",We are currently writing exit message times in local rather than UTC time. This change updates to UTC time to align with the expectations of the Trace2 API.,0
117,bitbucket: use Sourcetree's client ID and secret,0.57470435,Updated Bitbucket credential UI to show the URL of the Bitbucket Server or Data Center instance if applicable (#713),"Currently, we are recording child process times incorrectly for the performance format target. This change fixes that by: Ensuring we're recording the absolute time in child_start messages for the performance format target, which we previously were not doing. Ensures we do not conflate the absolute and relative times in child_exit, which we were previously doing.",0
118,Merge pull request #717 from mjcheetham/which-location,0.39138633,Fix WSL configuration instructions (#479),"In Git, dots are only used on nested region messages, which are currently not supported in GCM. Remove the AddDots() method that is used incorrectly for formatting child process messages.",0
119,oauth: provide UI prompts for generic OAuth auth,0.73794687,Generic OAuth support via config 🎉 #1062,"Move Trace2 messages into a new file. The Trace2 file was getting a bit long and unwieldy, so this change is intended to separate it in a logical way into two smaller files that are (hopefully) easier to parse and reason about.",1
120,Merge pull request #402 from garvit-joshi/main,0.4733905,@garvit-joshi ,"Add a callout to the fact the exact location of GCM may differ depending on the Git for Windows version/installation options, in our WSL docs.",0
121,Merge pull request #94 from mjcheetham/debug-trace,0.50112104,Automatically trace to the debugger when attached (#94),Ensure we have an instance of IEnvironment before we pass it to the SessionManager contructor. Also add some null guards to catch this problem earlier in the future.,0
122,Merge pull request #604 from mjcheetham/fix-wsl-doc,0.59062016,Fix WSL configuration instructions (#479),,0
123,Release (#961),0.66706324,From previous release:,Ensure we have an instance of IEnvironment before we pass it to the SessionManager contructor. Also add some null guards to catch this problem earlier in the future.,0
124,plaintextstore: extract credential enumeration,0.46495992,Stopped serializing/writing credentials that already exist (#739),"This series adds the TRACE2 error event. The first two commits are opportunistic fixes that remove unnecessary components of Trace2 messages. The next four commits add Trace2 as a dependency to certain classes where exceptions are thrown in order to capture those exceptions with the new error event. The seventh commit adds the error event, and eighth adds special exceptions that write to Trace2. Finally, the ninth commit adds error tracing exceptions and messages throughout the GCM codebase.",0
125,Simplify native/managed marshaling code for MacOSKeychain,0.5590112,Enable copy/paste/cut etc on fields in the Microsoft authentication WebView on MacOS (#82),"Add TRACE2 error tracing statements throughout GCM codebase. Note that this is a best effort - there are certain places (most notably certain static and unsafe methods) where statements were purposefully not added because it is either not safe or was deemed to much lift/churn to do so. Note that there are some instances in which a ""parameterized"" message is passed to TRACE2. This is used only when PII information could be passed into the message (e.g. through a path or remote URI) and should be redacted for collection purposes. Finally, there are certain instances in which we write an error with no exception thrown. These align with the places where we are currently writing to GCM Trace without throwing an error for the purposes of parity.",0
126,release: move secrets to workflow environment,0.49426633,Migrated release process from Azure DevOps to GitHub actions (#707),"Add exceptions for which TRACE2 tracing can optionally be used. We choose to add these exceptions to ease the experience of writing TRACE2 error information - instead of having to add a call to Trace2's WriteError() message before every exception of interest, one can instead just use the appropriate Trace2 exception.",0
127,Merge pull request #53 from mjcheetham/msal-winonly,0.41188875,@mminns,"Add error event, which will capture exceptions, to Trace2 tracing system.",0
128,Merge pull request #64 from czipperz/quote-bash-variables,0.3919949,"Fix a bug in parsing Bitbucket 2FA responses (#128, #126)","Pass instance of Trace2 to Gpg in preparation for capturing exceptions, which will be added in a future commit.",0
129,Update MSAL libraries and use new MSALRuntime-based broker implementation (#1191),0.74258274,Consume new MSAL library versions (#346),"Pass instance of Trace2 to terminal classes in preparation for capturing exceptions, which will be added in a future commit.",1
130,Merge pull request #798 from ldennington/homebrew-publish-m1-package,0.49329537,"Fix winget publishing (#332, #338)","Pass instance of Trace2 to Git in preparation for capturing exceptions, which will be added in a future commit.",0
131,Merge pull request #152 from mjcheetham/homebrew-auto,0.45150536,Mac installer will now unlink the Java GCM via Homebrew if installed (#45),"Pass instance of Trace2 to OAuth2Client in preparation for capturing exceptions, which will be added in a future commit. Note that this also removes the unused instance of Trace in GCM's OAuth2 infrastructure.",0
132,docs: add link to dotnet sdk,0.64145136,Align with dotnet-supported Linux distributions (link),"Order was originally included for each TRACE2 json property to ensure alignment with Git's TRACE2 json property ordering. However, given that the json output is meant for consumption only by tooling (e.g. the OTel Collector) andi that the order requirement adds overhead with each new message, this change removes it.",0
133,Merge pull request #411 from vdye/242-respect-sslCAInfo,0.5826044,"Respect http.sslCAInfo settings (#242, #411)","TRACE2 convention does not require file names to be lowercase. Remove the ToLower() call when setting messages' FileName properties, as it it unnecessary.",0
134,github: add support for OAuth with GHAE,0.7904303,Add preliminary support for OAuth with GitHub AE (requires server support/changes) (#343),"This series adds the performance format target for TRACE2 tracing. The first two patches are small fixes for bugs I noticed as I was testing the performance format target. The first moves the FormatTargetTypes enum from the specific Trace2StreamWriter class to the shared Trace2Writer class. The second ensures the normal format event names are written in snake case (rather than lowercase). The third patch adds the ability to get the ""depth"" of the process. Because Sids and depth are process-related concepts, it removes the SidManager class and moved depth/sid-related properties and methods into the ProcessManager class. The fourth patch adds the performance format target. It includes a few notable components: A new GetMessage method to ensure message strings written to normal and performance targets are not duplicated. A new PerformanceFormatComponent class to track sizing of optional properties of performance format messages. A BuildSpan method that Trace2Message children use to create correctly-sized ""spans"" for optional properties of performance format messages. A span is a piece of the message beginning with a pipe (|) and ending just before the next pipe or the end of the message. A BuildTimeSpan method that adjusts spans for long/short times. In future, when we have events that include performance format string span components, we will need to add an additional method to handle them.",1
